,id,name,symbol,slug,tags,cmcRank,marketPairCount,circulatingSupply,totalSupply,maxSupply,isActive,lastUpdated,dateAdded,quotes,isAudited,auditInfoList,platform
5133,4523,Davies,DVS,davies,[],5134,1,0.0,100000000.0,,1,2021-08-16T13:36:04.000Z,2019-05-25T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00282469597621, 'volume24h': 1.75084072, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.66879721, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 28.49915444, 'percentChange60d': -19.23608011, 'percentChange90d': -35.47447638, 'fullyDilluttedMarketCap': 282469.6, 'marketCapByTotalSupply': 282469.597621, 'dominance': 0.0, 'ytdPriceChangePercentage': -83.4157}]",False,,
5134,8319,POC Blockchain,POC,poc-blockchain,[],5135,1,0.0,0.0,1000000000.0,1,2021-08-16T13:36:03.000Z,2021-01-25T00:00:00.000Z,"[{'name': 'USD', 'price': 0.4905209825711, 'volume24h': 1.68248697, 'marketCap': 0.0, 'percentChange1h': 0.04544287, 'percentChange24h': 0.03699218, 'percentChange7d': -24.37289001, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': -24.28520606, 'percentChange60d': -57.90785304, 'percentChange90d': -12.49671732, 'fullyDilluttedMarketCap': 490520982.57, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5135,8773,Octree,OCT,octree,"['decentralized-exchange', 'defi', 'yield-farming', 'amm', 'binance-smart-chain', 'dex']",5136,1,0.0,0.0,10000.0,1,2021-08-16T13:36:05.000Z,2021-03-10T00:00:00.000Z,"[{'name': 'USD', 'price': 271.29406394137084, 'volume24h': 1.50041548, 'marketCap': 0.0, 'percentChange1h': 0.47256952, 'percentChange24h': 8.04294942, 'percentChange7d': 20.21284077, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 17.12259581, 'percentChange60d': -9.39944379, 'percentChange90d': -45.44785337, 'fullyDilluttedMarketCap': 2712940.64, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5136,9101,GYA,GYA,gya,['binance-smart-chain'],5137,2,0.0,0.0,30142.0,1,2021-08-16T13:36:07.000Z,2021-04-02T00:00:00.000Z,"[{'name': 'USD', 'price': 0.03127146690164, 'volume24h': 1.44492133, 'marketCap': 0.0, 'percentChange1h': 0.03161677, 'percentChange24h': 0.81321851, 'percentChange7d': 7.51762782, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': -13.50329303, 'percentChange60d': -51.25714921, 'percentChange90d': -96.00141756, 'fullyDilluttedMarketCap': 942.58, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5137,5383,B ONE PAYMENT,B1P,b-one-payment,[],5138,2,0.0,21000000.0,21000000.0,1,2021-08-16T13:36:04.000Z,2020-03-30T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00329547863891, 'volume24h': 1.3822179, 'marketCap': 0.0, 'percentChange1h': -13.09826068, 'percentChange24h': 392.78135431, 'percentChange7d': 15.14103079, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 16.60108458, 'percentChange60d': 41.37568447, 'percentChange90d': -16.35580271, 'fullyDilluttedMarketCap': 69205.05, 'marketCapByTotalSupply': 69205.05141711, 'dominance': 0.0, 'ytdPriceChangePercentage': 136.5504}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4b742b5bdb1d252907ae7f399a891d4a178dbc24'}"
5138,3354,TRONCLASSIC,TRXC,tronclassic,[],5139,2,0.0,1000000000000.0,,1,2021-08-16T13:36:03.000Z,2018-09-27T00:00:00.000Z,"[{'name': 'USD', 'price': 3.268525558e-05, 'volume24h': 1.30741022, 'marketCap': 0.0, 'percentChange1h': -0.36732202, 'percentChange24h': -86.68392562, 'percentChange7d': -86.65676447, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': -80.35130102, 'percentChange60d': -84.14198277, 'percentChange90d': -86.14518037, 'fullyDilluttedMarketCap': 32685255.58, 'marketCapByTotalSupply': 32685255.58, 'dominance': 0.0, 'ytdPriceChangePercentage': 347.7432}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xad5fe5b0b8ec8ff4565204990e4405b2da117d8e'}"
5139,5949,Ulgen Hash Power,UHP,ulgen-hash-power,[],5140,1,0.0,2100000000.0,2100000000.0,1,2021-08-16T13:36:07.000Z,2020-07-29T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01201273845603, 'volume24h': 1.20163423, 'marketCap': 0.0, 'percentChange1h': 0.02962629, 'percentChange24h': -8.38191684, 'percentChange7d': -6.90738443, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 8.16073283, 'percentChange60d': -44.9541484, 'percentChange90d': -47.65279497, 'fullyDilluttedMarketCap': 25226750.76, 'marketCapByTotalSupply': 25226750.757663, 'dominance': 0.0, 'ytdPriceChangePercentage': -54.012}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9135D92e3A34e2A94e4474B74b9DC2d51118eeD5'}"
5140,9049,Gorilla-Fi,GFI,gorilla-fi,['binance-smart-chain'],5141,1,0.0,0.0,100000000.0,1,2021-08-16T13:36:06.000Z,2021-03-31T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0014796084109, 'volume24h': 1.07960862, 'marketCap': 0.0, 'percentChange1h': 0.38122657, 'percentChange24h': 10.28403953, 'percentChange7d': 14.94764375, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': -9.13602692, 'percentChange60d': -49.55281885, 'percentChange90d': -71.15202846, 'fullyDilluttedMarketCap': 147960.84, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5141,4621,dForce USDx,USDX,dforce-usdx,[],5142,1,0.0,4146650.7343,,1,2021-08-16T13:36:05.000Z,2019-12-30T00:00:00.000Z,"[{'name': 'USD', 'price': 1.20127384560317, 'volume24h': 1.04510825, 'marketCap': 0.0, 'percentChange1h': 0.02962629, 'percentChange24h': 32.83861531, 'percentChange7d': -3.14583911, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 33.38720975, 'percentChange60d': 21.66187403, 'percentChange90d': 22.80955619, 'fullyDilluttedMarketCap': 4981263.07, 'marketCapByTotalSupply': 4981263.073965769, 'dominance': 0.0, 'ytdPriceChangePercentage': 20.1342}]",True,"[{'coinId': '4621', 'auditor': 'SlowMist', 'auditStatus': 2, 'reportUrl': 'https://www.slowmist.com/en/security-audit-certificate.html?id=8de05b5ea11edf17c5364fbcc59efd644fd074d09692f535cd30425790503257'}, {'coinId': '4621', 'auditor': 'Quantstamp', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2021-01-06', 'reportUrl': 'https://certificate.quantstamp.com/view/d-force'}]","{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeb269732ab75a6fd61ea60b06fe994cd32a83549'}"
5142,5180,Bitcoffeen,BFF,bitcoffeen,[],5143,1,0.0,1000000000.0,,1,2021-08-16T13:36:02.000Z,2020-02-26T00:00:00.000Z,"[{'name': 'USD', 'price': 1.84546803778981, 'volume24h': 0.97705292, 'marketCap': 0.0, 'percentChange1h': -0.55688578, 'percentChange24h': 1.18173782, 'percentChange7d': 6.56859556, 'lastUpdated': '2021-08-16T13:36:02.000Z', 'percentChange30d': 4.95971893, 'percentChange60d': 1058.27280226, 'percentChange90d': 6911.88286794, 'fullyDilluttedMarketCap': 1845468037.79, 'marketCapByTotalSupply': 1845468037.78981, 'dominance': 0.0, 'ytdPriceChangePercentage': 13561.6432}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x708aA4e8AaeAaD6074dD09cc4e5C52A70452eB39'}"
5143,2618,StockChain,SCC,stockchain,[],5144,1,0.0,10000000000.0,,1,2021-08-16T13:36:05.000Z,2018-03-28T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00022409254745, 'volume24h': 0.89637019, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': -7.94507311, 'percentChange7d': 1.39076239, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 68.16725915, 'percentChange60d': 20.97582947, 'percentChange90d': 39.48296659, 'fullyDilluttedMarketCap': 2240925.47, 'marketCapByTotalSupply': 2240925.4745, 'dominance': 0.0, 'ytdPriceChangePercentage': 261.6729}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x355a458d555151d3b27f94227960ade1504e526a'}"
5144,3954,One DEX,ODEX,one-dex,['decentralized-exchange'],5145,1,0.0,10000000000000.0,,1,2021-08-16T13:36:07.000Z,2019-05-27T00:00:00.000Z,"[{'name': 'USD', 'price': 4.7078266e-07, 'volume24h': 0.87150816, 'marketCap': 0.0, 'percentChange1h': -0.68372686, 'percentChange24h': -48.75093351, 'percentChange7d': 2.76257333, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': -25.04215973, 'percentChange60d': -39.38500986, 'percentChange90d': -64.15248681, 'fullyDilluttedMarketCap': 4707826.63, 'marketCapByTotalSupply': 4707826.6, 'dominance': 0.0, 'ytdPriceChangePercentage': -20.2063}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa960d2ba7000d58773e7fa5754dec3bb40a069d5'}"
5145,4020,USDQ,USDQ,usdq,"['stablecoin', 'stablecoin-asset-backed']",5146,1,0.0,5400096.16524405,,1,2021-08-16T13:35:08.000Z,2019-06-18T00:00:00.000Z,"[{'name': 'USD', 'price': 1.10116955271063, 'volume24h': 0.79284208, 'marketCap': 0.0, 'percentChange1h': 0.04544287, 'percentChange24h': 0.02788625, 'percentChange7d': -17.22732026, 'lastUpdated': '2021-08-16T13:35:08.000Z', 'percentChange30d': -11.95451105, 'percentChange60d': -4.26204427, 'percentChange90d': 10.04109226, 'fullyDilluttedMarketCap': 5946421.48, 'marketCapByTotalSupply': 5946421.478876179, 'dominance': 0.0, 'ytdPriceChangePercentage': 13.2647}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4954db6391f4feb5468b6b943d4935353596aec9'}"
5146,5803,BitCherry,BCHC,bitcherry,"['sha-256', 'platform']",5147,1,0.0,10000000000.0,10000000000.0,1,2021-08-16T13:36:06.000Z,2020-07-03T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00450478453382, 'volume24h': 0.76177403, 'marketCap': 0.0, 'percentChange1h': 0.04544287, 'percentChange24h': 0.01657647, 'percentChange7d': -44.25730812, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': -27.36836446, 'percentChange60d': -20.9924524, 'percentChange90d': -50.03128486, 'fullyDilluttedMarketCap': 45047845.34, 'marketCapByTotalSupply': 45047845.3382, 'dominance': 0.0, 'ytdPriceChangePercentage': -13.4474}]",True,"[{'coinId': '5803', 'auditor': 'SlowMist', 'auditStatus': 2, 'reportUrl': 'https://www.slowmist.com/en/security-audit-certificate.html?id=84db14ae053c6f8718817a5ed3d1885a09bb3baef1ccbc5772eea17c29260a89'}]","{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2ab05b915c30093679165bcdba9c26d8cd8bee99'}"
5147,4538,Sombe,SBE,sombe,[],5148,2,0.0,1000000000.0,,1,2021-08-16T13:36:04.000Z,2020-02-26T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0014123479881, 'volume24h': 0.73300861, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': -23.12640034, 'percentChange7d': -22.99840209, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 12.34703447, 'percentChange60d': -9.14059013, 'percentChange90d': -44.06054891, 'fullyDilluttedMarketCap': 1412347.99, 'marketCapByTotalSupply': 1412347.9881, 'dominance': 0.0, 'ytdPriceChangePercentage': 60.2701}]",False,,
5148,5853,LivenPay,LVN,livenpay,[],5149,1,0.0,10000000000.0,10000000000.0,1,2021-08-16T13:36:06.000Z,2020-07-14T00:00:00.000Z,"[{'name': 'USD', 'price': 0.001773, 'volume24h': 0.71833, 'marketCap': 0.0, 'percentChange1h': 0.0, 'percentChange24h': 150.77793494, 'percentChange7d': -11.35, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 172.35023041, 'percentChange60d': 434.03614458, 'percentChange90d': 80.18292683, 'fullyDilluttedMarketCap': 17730000.0, 'marketCapByTotalSupply': 17730000.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 52.9529}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc8cac7672f4669685817cf332a33eb249f085475'}"
5149,7277,BigdataCash,BDCASH,bigdatacash,[],5150,2,0.0,1272094.14,15000000.0,1,2021-08-16T13:36:03.000Z,2020-10-02T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01176956656754, 'volume24h': 0.60118946, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 11.411014, 'percentChange7d': 11.59651871, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 70.35872747, 'percentChange60d': -18.14467579, 'percentChange90d': -42.79652161, 'fullyDilluttedMarketCap': 176543.5, 'marketCapByTotalSupply': 14971.996660907549, 'dominance': 0.0, 'ytdPriceChangePercentage': -89.9831}]",False,,
5150,4381,MYCE,YCE,myce,['masternodes'],5151,1,0.0,34040071.0,,1,2021-08-16T13:36:04.000Z,2019-09-02T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00127111318929, 'volume24h': 0.47549049, 'marketCap': 0.0, 'percentChange1h': -4.23073626, 'percentChange24h': 207.49439863, 'percentChange7d': 177.20575248, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 349.74704054, 'percentChange60d': 92.40816208, 'percentChange90d': 61.31380905, 'fullyDilluttedMarketCap': 43268.78, 'marketCapByTotalSupply': 43268.78321246804, 'dominance': 0.0, 'ytdPriceChangePercentage': 116.426}]",False,,
5151,5365,Historia,HTA,historia,[],5152,1,0.0,2853894.0,15678533.0,1,2021-08-16T13:36:03.000Z,2020-03-24T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00329547863891, 'volume24h': 0.40440231, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': -10.0827475, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 16.60108458, 'percentChange60d': -22.90716738, 'percentChange90d': -24.72022244, 'fullyDilluttedMarketCap': 51668.27, 'marketCapByTotalSupply': 9404.946714713416, 'dominance': 0.0, 'ytdPriceChangePercentage': 40.2361}]",False,,
5152,5885,EcoDollar,ECOS,ecodollar,[],5153,1,0.0,100002530027.0,,1,2021-08-16T13:36:06.000Z,2020-07-21T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0009415653254, 'volume24h': 0.35402856, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': -48.66560139, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': -0.05621322, 'percentChange60d': -39.42706009, 'percentChange90d': -28.30501739, 'fullyDilluttedMarketCap': 94158914.73, 'marketCapByTotalSupply': 94158914.72569552, 'dominance': 0.0, 'ytdPriceChangePercentage': -99.4002}]",False,,
5153,8653,wanSUSHI,WANSUSHI,wansushi,[],5154,1,0.0,0.0,210000000.0,1,2021-08-16T13:36:05.000Z,2021-03-02T00:00:00.000Z,"[{'name': 'USD', 'price': 14.8948312792038, 'volume24h': 0.26688717, 'marketCap': 0.0, 'percentChange1h': -0.8594036, 'percentChange24h': -0.89063841, 'percentChange7d': 25.81575225, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 148.52382225, 'percentChange60d': 79.81037897, 'percentChange90d': 20.45764608, 'fullyDilluttedMarketCap': 3127914568.63, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5154,8550,Swaprol,SWPRL,swaprol,['binance-smart-chain'],5155,2,0.0,0.0,90000000.0,1,2021-08-16T13:36:04.000Z,2021-02-23T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0003003184614, 'volume24h': 0.22663392, 'marketCap': 0.0, 'percentChange1h': 0.02962629, 'percentChange24h': 0.01640745, 'percentChange7d': -49.96271913, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': -24.96135782, 'percentChange60d': -65.82935596, 'percentChange90d': -70.35709265, 'fullyDilluttedMarketCap': 27028.66, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5155,8247,PayYoda,YOT,payyoda,['sports'],5156,1,0.0,0.0,173000000.0,1,2021-08-16T13:36:03.000Z,2021-01-12T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0385408692131, 'volume24h': 0.11562261, 'marketCap': 0.0, 'percentChange1h': 0.02962629, 'percentChange24h': 2.695123, 'percentChange7d': -25.76634133, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': -31.214578, 'percentChange60d': -43.99740899, 'percentChange90d': -79.69614623, 'fullyDilluttedMarketCap': 6667570.37, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5156,3504,HondaisCoin,HNDC,hondaiscoin,['mineable'],5157,1,0.0,50919855848.8231,100000000000.0,1,2021-08-16T13:36:04.000Z,2018-10-25T00:00:00.000Z,"[{'name': 'USD', 'price': 4.70782663e-06, 'volume24h': 0.07653043, 'marketCap': 0.0, 'percentChange1h': -0.68372644, 'percentChange24h': 2.49813297, 'percentChange7d': 2.66879718, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 49.7960461, 'percentChange60d': 21.14587974, 'percentChange90d': 7.54253932, 'fullyDilluttedMarketCap': 470782.66, 'marketCapByTotalSupply': 239721.85336085063, 'dominance': 0.0, 'ytdPriceChangePercentage': 60.1302}]",False,,
5157,4830,VERA,VERA,vera,[],5158,1,0.0,250000000.0,,1,2021-08-16T13:36:06.000Z,2019-11-29T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0004707826627, 'volume24h': 0.0734421, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.66879721, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': 21.14587983, 'percentChange90d': 7.54253937, 'fullyDilluttedMarketCap': 117695.67, 'marketCapByTotalSupply': 117695.665675, 'dominance': 0.0, 'ytdPriceChangePercentage': 60.2719}]",False,,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'VRAB-B56'}"
5158,6032,Nilu,NILU,nilu,[],5159,1,0.0,0.0,,1,2021-08-16T13:36:07.000Z,2020-08-03T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00188313065081, 'volume24h': 0.06496801, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 36.89172962, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': -3.0160157, 'percentChange90d': -13.9659685, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 19.1908}]",False,,
5159,8650,wanBTC,WANBTC,wanbtc,[],5160,1,0.0,0.0,210000000.0,1,2021-08-16T13:36:04.000Z,2021-03-02T00:00:00.000Z,"[{'name': 'USD', 'price': 38420.33256298911, 'volume24h': 0.04313088, 'marketCap': 0.0, 'percentChange1h': -0.3678843, 'percentChange24h': 1.38018564, 'percentChange7d': 23.25505402, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 83.35368949, 'percentChange60d': 26.37226318, 'percentChange90d': -15.90610759, 'fullyDilluttedMarketCap': 8068269838227.71, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5160,8651,wanLINK,WANLINK,wanlink,[],5161,1,0.0,0.0,210000000.0,1,2021-08-16T13:36:05.000Z,2021-03-02T00:00:00.000Z,"[{'name': 'USD', 'price': 26.18593528077996, 'volume24h': 0.02935586, 'marketCap': 0.0, 'percentChange1h': -0.8594036, 'percentChange24h': -0.90798437, 'percentChange7d': 27.10127692, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 108.5506269, 'percentChange60d': 16.65642839, 'percentChange90d': -8.55788933, 'fullyDilluttedMarketCap': 5499046408.96, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5161,5489,Sudan Gold Coin,SGC,sudan-gold-coin,[],5162,2,0.0,999999999.0,999999999.0,1,2021-08-16T13:36:04.000Z,2020-04-24T00:00:00.000Z,"[{'name': 'USD', 'price': 0.02242377845126, 'volume24h': 0.02242378, 'marketCap': 0.0, 'percentChange1h': 0.02962629, 'percentChange24h': 0.02771721, 'percentChange7d': 0.07456174, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 0.05152291, 'percentChange60d': 1053.44606195, 'percentChange90d': 145.08256792, 'fullyDilluttedMarketCap': 22423778.43, 'marketCapByTotalSupply': 22423778.428836223, 'dominance': 0.0, 'ytdPriceChangePercentage': 1.0214}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x80bD0cc689c206e3F642919244c4251c7Ef19852'}"
5162,4048,MGC Token,MGC,mgc-token,[],5163,1,0.0,600000000.0,,1,2021-08-16T13:35:08.000Z,2019-06-24T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00228796789034, 'volume24h': 0.00571992, 'marketCap': 0.0, 'percentChange1h': -0.36732203, 'percentChange24h': 3.43930596, 'percentChange7d': -67.01543821, 'lastUpdated': '2021-08-16T13:35:08.000Z', 'percentChange30d': 15.59974014, 'percentChange60d': -76.12173625, 'percentChange90d': 52.79632528, 'fullyDilluttedMarketCap': 1372780.73, 'marketCapByTotalSupply': 1372780.734204, 'dominance': 0.0, 'ytdPriceChangePercentage': 24.8107}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x174BfA6600Bf90C885c7c01C7031389ed1461Ab9'}"
5163,4819,DMme,DMME,dmme,[],5164,2,0.0,16128077.0,,1,2021-08-16T13:36:06.000Z,2019-11-06T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0009415653254, 'volume24h': 0.00376626, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.59784879, 'percentChange7d': -17.86496223, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 199.83136035, 'percentChange60d': -19.15963556, 'percentChange90d': -57.07010489, 'fullyDilluttedMarketCap': 15185.64, 'marketCapByTotalSupply': 15185.638068581256, 'dominance': 0.0, 'ytdPriceChangePercentage': -67.8646}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9556f8ee795d991ff371f547162d5efb2769425f'}"
5164,5717,ACE,ACE,ace-entertainment,[],5165,1,0.0,2000000000.0,2000000000.0,1,2021-08-16T13:36:05.000Z,2020-06-22T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00363318267172, 'volume24h': 0.00363318, 'marketCap': 0.0, 'percentChange1h': 0.02962629, 'percentChange24h': 0.01640745, 'percentChange7d': 0.05884711, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 13.47464341, 'percentChange60d': -33.96259325, 'percentChange90d': -44.19924647, 'fullyDilluttedMarketCap': 7266365.34, 'marketCapByTotalSupply': 7266365.34344, 'dominance': 0.0, 'ytdPriceChangePercentage': -35.3101}]",False,,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'acedeveloper'}"
5165,7668,LONG COIN,LONG,long-coin,[],5166,1,0.0,4042000000.0,,1,2021-08-16T13:36:05.000Z,2020-11-13T00:00:00.000Z,"[{'name': 'USD', 'price': 1.114181492e-05, 'volume24h': 0.00354995, 'marketCap': 0.0, 'percentChange1h': 0.02962628, 'percentChange24h': 0.02771724, 'percentChange7d': -0.01527177, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': -71.35343252, 'percentChange60d': -30.12251357, 'percentChange90d': -16.68072923, 'fullyDilluttedMarketCap': 45035.22, 'marketCapByTotalSupply': 45035.21590664, 'dominance': 0.0, 'ytdPriceChangePercentage': -2.2648}]",False,,
5166,9858,EloniumCoin,ELNC,eloniumcoin,['binance-smart-chain'],5167,3,0.0,0.0,400000000000.0,1,2021-08-16T13:36:05.000Z,2021-05-17T00:00:00.000Z,"[{'name': 'USD', 'price': 3.90414e-07, 'volume24h': 0.00270955, 'marketCap': 0.0, 'percentChange1h': 0.02962601, 'percentChange24h': -82.29907638, 'percentChange7d': 8.41410755, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': -73.0045578, 'percentChange60d': -66.06116298, 'percentChange90d': 0.0, 'fullyDilluttedMarketCap': 156165.6, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5167,3325,Robotina,ROX,robotina,"['energy', 'iot']",5168,6,0.0,331614076.92142236,,1,2021-08-16T13:36:03.000Z,2018-09-21T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00213107866357, 'volume24h': 0.00213108, 'marketCap': 0.0, 'percentChange1h': -72.7701145, 'percentChange24h': -12.77243049, 'percentChange7d': -24.2656326, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 24.91975695, 'percentChange60d': -25.83723791, 'percentChange90d': -67.03962981, 'fullyDilluttedMarketCap': 706695.68, 'marketCapByTotalSupply': 706695.683866704, 'dominance': 0.0, 'ytdPriceChangePercentage': -78.2667}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x574f84108a98c575794f75483d801d1d5dc861a5'}"
5168,8654,wanUNI,WANUNI,wanuni,[],5169,1,0.0,0.0,210000000.0,1,2021-08-16T13:36:05.000Z,2021-03-02T00:00:00.000Z,"[{'name': 'USD', 'price': 26.69830306516192, 'volume24h': 0.00115477, 'marketCap': 0.0, 'percentChange1h': -0.8594036, 'percentChange24h': -0.9201372, 'percentChange7d': 25.82430444, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 59.5507617, 'percentChange60d': 20.5406621, 'percentChange90d': 9.79835001, 'fullyDilluttedMarketCap': 5606643643.68, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
